date,tweet,lang,retweetCount,likeCount,replyCount,username,user_followersCount,user_friendsCount,verifiedStatus,tweet_url,hastags,chr_count,topic
2022-08-08,"@NkedPhotography @Tori_got_moxie In my view domesticated are more than deserving of our support. Which is why I oppose veganism (seeks non existence).

In my view we have an obligation to support their kind.",en,0,0,1,deane_ag,2377,4918,False,https://twitter.com/deane_ag/status/1556725566291996672,,207,non veganism
2022-08-09,"@EvaFallin @livearts4life @JamesMelville Not all veganism is about animal cruelty,  many times it's a choice for health.  Also, not all products that come from animals cause cruelty.  Many, non factory farmed animals are treated better than humans.",en,0,3,1,LoLinseylou,6109,2993,False,https://twitter.com/LoLinseylou/status/1557124425736228865,,248,non veganism
2022-08-09,"@marshb_lifestyl @ClasslessG @steven_badeau @Caprice_721 @NBCNews I said the world, not the west. The list includes African dietetic orgs. Not to mention non western countries have been practicing veganism for centuries. https://t.co/5DhOdiyXsQ",en,0,0,1,avesatanas,215,764,False,https://twitter.com/avesatanas/status/1557105783199997952,,244,non veganism
2022-08-09,Se non cambiamo stile di vita non ci sarà futuro per l'umanità. Go Vegan!!! #animalrights #veganrecepies #govegan #veganfortheanimals #veganfortheplanet #PlantBased #ClimateAction #crueltyfree #vegan #veganfood #veganlife #climatechange #veganism https://t.co/Com33a3ADM,it,5,4,1,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1556940375989919744,"['animalrights', 'veganrecepies', 'govegan', 'veganfortheanimals', 'veganfortheplanet', 'PlantBased', 'ClimateAction', 'crueltyfree', 'vegan', 'veganfood', 'veganlife', 'climatechange', 'veganism']",270,non veganism
2022-08-10,"#VeganForTheAnimals AGAINST #AnimalCruelty 

#GoVegan &amp; #CrueltyFree for the #Animals 

#Veganism to #BeADecentHuman 

HELP END ALL #AnimalAbuse 

#DairyIsScary #DitchDairy 

#EndSpeciesism 

#EndAnimalAg 

Non-#Vegans YOU Are Supporting &amp; Responsible 

-for-

This👇#EVIL! 😰😡💔",en,0,0,0,Yeshua4Animals,1037,804,False,https://twitter.com/Yeshua4Animals/status/1557481786032226305,"['VeganForTheAnimals', 'AnimalCruelty', 'GoVegan', 'CrueltyFree', 'Animals', 'Veganism', 'BeADecentHuman', 'AnimalAbuse', 'DairyIsScary', 'DitchDairy', 'EndSpeciesism', 'EndAnimalAg', 'Vegans', 'EVIL']",284,non veganism
2022-08-10,"why do non vegans try to argue with vegans about what veganism is like ??? like i had someone tell me “you can be a vegan farmer cus there’s people who look after animals that don’t exploit them or kill them”.. yh babe that’s called an animal care worker, not a farmer😭",en,0,1,1,finn_oluna,2644,191,False,https://twitter.com/finn_oluna/status/1557464771041034241,,269,non veganism
2022-08-10,@neosevgism Only lol-ing cause I legit started to consider veganism if it meant matching with some non weirdos 😭. That’s the stage we’re at.,en,0,1,1,ScriptsByJames,65347,26162,False,https://twitter.com/ScriptsByJames/status/1557225521699627008,,140,non veganism
2022-08-10,Se non portate i vostri figli a visitare i mattatoi ci sarà un motivo? Go Vegan!!! #animalrights #veganrecepies #govegan #veganfortheanimals #plantbased #crueltyfree #veganfood #veganlife #vegan #veganism #vegani #veganitalia https://t.co/2bwWeXZD2g,it,4,10,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1557224292257071104,"['animalrights', 'veganrecepies', 'govegan', 'veganfortheanimals', 'plantbased', 'crueltyfree', 'veganfood', 'veganlife', 'vegan', 'veganism', 'vegani', 'veganitalia']",249,non veganism
2022-08-11,"…a non story. 

PETA using a similar approach to gain coverage on veganism whilst the request to rename a local landmark is dismissed by the Mayor in a humorous way.",en,0,1,2,DearAdamShaw,231,818,False,https://twitter.com/DearAdamShaw/status/1557640717744459776,,165,non veganism
2022-08-12,"@DMacca58 #nonveganism
Maximise the death &amp; suffering 👍",en,0,2,0,Son_of_Space,3131,3136,False,https://twitter.com/Son_of_Space/status/1557972131396345856,['nonveganism'],59,non veganism
2022-08-12,"In Japan now. Feels like veganism is non existent here, but found vegan curry at @curryichibanya! Great, thank you. Was very nice 👍 https://t.co/K0CaEjTzaB",en,1,3,0,greenteabears_k,2394,2018,False,https://twitter.com/greenteabears_k/status/1557964026973265920,,155,non veganism
2022-08-13,"@AxiomNutrifit Not as much as non #veganism.

Stick with facts...

https://t.co/SoyniZQuMR",en,0,0,0,SheOfTheGrain,459,454,False,https://twitter.com/SheOfTheGrain/status/1558551098989768705,['veganism'],90,non veganism
2022-08-13,"I don't have any issues with veganism, in fact I train a few people. I only have the problem of imposing your eating beliefs on others. Like there is a whole vegan page on FB, they literally demean other vegetarian and non vegetarian people.",en,0,3,1,Coach_Vibhav,929,462,False,https://twitter.com/Coach_Vibhav/status/1558460679786336256,,241,non veganism
2022-08-13,@riceandbeans__ @HelenBlackman Their choice. People don't realise that veganism is an industry now that causes damage too. I used to have to cycle the other side of the city to get vegan foods. Non if this Tesco one stop shop bollox.,en,0,0,1,Andrewbanshee,359,516,False,https://twitter.com/Andrewbanshee/status/1558437971552083971,,233,non veganism
2022-08-14,Warum vegan? Weil Veganismus Gerechtigkeit bedeutet. Und Nicht-Veganismus ist Ungerechtigkeit.  Why vegan? Because veganism is justice. And non veganism is injustice.,de,1,1,0,saveani99810259,1113,3172,False,https://twitter.com/saveani99810259/status/1558639946738663425,,166,non veganism
2022-08-15,This Walnut Oil is very tasty. Made in California (my home state). Non GMO. And packed with Omega 3's. #saveourseas #SaveOurOcean #goVegan #vegan #Omega #Omegas #Omega3 #veganic #veganism #fuckfishing #sentientbeings #killed #unethical get #crueltyfree https://t.co/5chPRjfSPB,en,1,12,1,CambriaMetallic,2655,4999,False,https://twitter.com/CambriaMetallic/status/1559211943004581889,"['saveourseas', 'SaveOurOcean', 'goVegan', 'vegan', 'Omega', 'Omegas', 'Omega3', 'veganic', 'veganism', 'fuckfishing', 'sentientbeings', 'killed', 'unethical', 'crueltyfree']",276,non veganism
2022-08-15,@elisa07_elisa le véganism.... ha ben non!,fr,0,1,0,olivier_power,299,109,False,https://twitter.com/olivier_power/status/1559138660666073088,,42,non veganism
2022-08-16,"New Post: The Vegan vs. Non Vegan Debate And Why It’s Not Helpful
https://t.co/Eotuoczaux #veganism #sustainableeating #fooddebates #foodwars #youtuber #youtubecommnity #wholefood #nonvegandiet",en,0,0,0,ttariahhealth,1791,1634,False,https://twitter.com/ttariahhealth/status/1559606636687380481,"['veganism', 'sustainableeating', 'fooddebates', 'foodwars', 'youtuber', 'youtubecommnity', 'wholefood', 'nonvegandiet']",193,non veganism
2022-08-16,"@FuzzyLilBastard @MaskedBelgian @RickTheV1 @InfiniteRadar Veganism is not a diet and in fact, it is non Vs who are worsening the situation for indigenous populations who depend on things like ‘bushmeat’/fish by worsening climate change/deforestation/biodiversity loss/water scarcity. 
You’re painfully uninformed. https://t.co/qBbAz9Rp3g",en,0,1,1,S_Catsgotmyback,2747,2611,False,https://twitter.com/S_Catsgotmyback/status/1559596148586729472,,337,non veganism
2022-08-16,"@MaxThyme @DEATHLYHARMONIC @primarycatdad I think he was plant based or vegetarian, veganism is an ethical standpoint. Maybe you can get people that are accidentally or non performing vegans but that would be very rare and doesn’t really make sense either",en,0,1,1,Sluttering9,493,559,False,https://twitter.com/Sluttering9/status/1559571603842908161,,255,non veganism
2022-08-16,"@USA_Patriot_76 @veganqueenbee Nonveganism kills 2+ trillion nonhuman animals per year. The amount of killing that vegetable farming is currently not calculable. But, one aspect you are forgetting is that lots of crops go towards feed for nonhuman animals.",en,0,1,0,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1559533788912312320,,256,non veganism
2022-08-16,@ease_tree @STOPHEATHERTIME @primarycatdad Another case of a non vegan telling a vegan what veganism is,en,0,1,0,Sluttering9,493,559,False,https://twitter.com/Sluttering9/status/1559455670730199040,,103,non veganism
2022-08-16,"Modern willful nonveganism is just an extreme example of the Dunning-Kruger effect.

P.S. I’m back.",en,1,27,0,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1559361867138715649,,99,non veganism
2022-08-18,"@Fonnyyy_fcb @imVkohli Bola usne? He was on a non vegetarian diet for a decade and his coach in particular told him to go hard on red meat in order to gain muscle. Then he switched to veganism for some reason and well, the performance started to decline. Plant protein is not a complete form of protein.",en,0,0,1,DJ_Novio,494,1551,False,https://twitter.com/DJ_Novio/status/1560340513407918081,,303,non veganism
2022-08-18,"@katermaus11 @_islandowl @runningpunks That’s my thoughts. I don’t do the ramming veganism down peoples throats, although have been guilty of that at times, but I find if you go about your business, just putting out there in non judgemental way, people make their own minds up and are more prepared to give things a go",en,0,2,1,andyb066,1625,2529,False,https://twitter.com/andyb066/status/1560318685096574976,,318,non veganism
2022-08-18,"@captainmoonbun Im quite wary about what simple doctors say regarding blood results and veganism. A lot of doctors dont know shit and blame veganism for nothing. U re not vegan and you have problems as a lot of non vegans do. But yes, veganism is a cause for bad blood results sure",en,0,0,1,jedicathy,441,624,False,https://twitter.com/jedicathy/status/1560308633338261504,,281,non veganism
2022-08-18,@LeftCathProg @RobinTheFox1990 Those corporations exist because of demand. They exists because people like and buy their products and ignore the suffering and exploitation. It’s supply and demand. Simple economics. Nonveganism is never ‘fine’.,en,0,1,0,Junefoox,516,422,False,https://twitter.com/Junefoox/status/1560155961859391489,,243,non veganism
2022-08-18,@LeftCathProg @RobinTheFox1990 Then stop defending nonveganism.,en,0,1,0,Junefoox,516,422,False,https://twitter.com/Junefoox/status/1560154445916377089,,63,non veganism
2022-08-18,"@LeftCathProg @RobinTheFox1990 Ignoring the innocent nonhuman animals once again. You’re not very educated on this topic. Forcing pigs into gas chambers is the industry praxis. This industry exists because of demand, that’s why nonveganism can never be ‘fine’.",en,0,1,1,Junefoox,516,422,False,https://twitter.com/Junefoox/status/1560152841939042305,,260,non veganism
2022-08-18,"@Junefoox Also that’s not what nonveganism means. Nonveganism simply means eating meat. Also attack the corrupt corporations that use harmful practices on animals to generate meat , not blindly attack everyday people for their dietary preferences (&amp; lack of knowledge on which (1/2)",en,0,0,2,LeftCathProg,1060,4050,False,https://twitter.com/LeftCathProg/status/1560150661366439936,,286,non veganism
2022-08-18,"@LeftCathProg I responded to what you tweeted. Nonveganism isn’t acceptable either. Nonveganism means killing, exploiting and torturing nonhuman animals for a snack. That’s not ‘fine’.",en,0,0,2,Junefoox,516,422,False,https://twitter.com/Junefoox/status/1560149474659418112,,184,non veganism
2022-08-19,"@infinityjaguar What? 😂
I think you don't really understand veganism and the subject at hand. My tweet is about not wanting to date a non vegan for ethical reasons. Reas into it whatever you want, I don't really care lol",en,0,3,3,AquafabaMcGee,10974,5274,False,https://twitter.com/AquafabaMcGee/status/1560773053361147909,,220,non veganism
2022-08-19,"@TheSkepticalV Agreed. And when everything seems to come down to the dollar, think of all the many more dollars that these restaurants will make, with the increasing number of people turning to veganism, but who still wish to dine out with their non-(yet)-vegan friends...",en,0,3,1,Jen__West,324,513,False,https://twitter.com/Jen__West/status/1560601202177769473,,272,non veganism
2022-08-19,"@runningreengirl @KenHaynes_IT Veganism is about a lot more than food though! I'd be curious to hear how he feels about it because from the non vegan's perspective, there's never any issue. The OP is speaking from the vegan point of view.",en,0,17,1,AquafabaMcGee,10974,5274,False,https://twitter.com/AquafabaMcGee/status/1560434528690356224,,238,non veganism
2022-08-20,@takeiteasyUrvy I'm struggling to help non vegans shift to veganism. Any solution?,en,0,0,0,yogesh_sivan,1157,755,False,https://twitter.com/yogesh_sivan/status/1561038367352975360,,82,non veganism
2022-08-20,"Your daily reminder that nonveganism is one of the most authoritarian, violent, hierarchical, exploitative, torturous, anti-environment, anti-worker, anti-marginalized human, speciesist, anti-revolutionary, ableist, and sexist behaviors that you could ever take part in.",en,21,69,0,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1560990380149116931,,270,non veganism
2022-08-20,"@SlamGass @amusic20 Yes, I don't do regular dating websites for that reason. I feel like it's non vegan Twitter on there and just constantly having to defend my veganism or to hear takes exactly like this! 
Some people have had luck, maybe you will too 🤞",en,0,2,1,AquafabaMcGee,10974,5274,False,https://twitter.com/AquafabaMcGee/status/1560979175439310853,,254,non veganism
2022-08-20,@Veganella_ Why not carnism instead of non veganism?,en,0,5,1,Legumendoas,867,4998,False,https://twitter.com/Legumendoas/status/1560975594627780609,,52,non veganism
2022-08-20,"@non_fallen I’ve yet to find a religion that isn’t fraught with hypocrisy. As someone who’s gateway to veganism was at least partially Buddhism, and has a mindfulness practice, I can say it’s why I consider myself someone that appreciates Buddhism, rather than someone who’s Buddhist.",en,0,3,0,vegan_front,22637,15722,False,https://twitter.com/vegan_front/status/1560973732046331905,,284,non veganism
2022-08-20,"Veganism is another big business model in making!
Non veg eating is just not on a physical level but it is also more at mental levels. 
Plant based non veg is a big joke! 
#Saynotovegan",en,3,25,4,Yashraajsharrma,4134,65,False,https://twitter.com/Yashraajsharrma/status/1560970903449923589,['Saynotovegan'],185,non veganism
2022-08-20,"Non veganism is animal cruelty and this woman knows it. 

Her defence mechanisms are off the scale. #AnimalCruelty #Vegan #GoVegan video via https://t.co/gHIw6MLFmn https://t.co/N8PwzeZwPM",en,104,340,81,Veganella_,49529,21595,False,https://twitter.com/Veganella_/status/1560948905558347778,"['AnimalCruelty', 'Vegan', 'GoVegan']",188,non veganism
2022-08-20,Non sei intollerante al lattosio. È solo che non sei un vitello. Go Vegan!!! #AnimalRights #govegan #veganfortheanimals #animalliberation #nomilk #animallovers #vegani #plantbased #veganrecipes #vegan #veganfood #veganlife #veganism #veganrecipe #climatechange https://t.co/n5euGqBfIm,it,7,3,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1560902026879541256,"['AnimalRights', 'govegan', 'veganfortheanimals', 'animalliberation', 'nomilk', 'animallovers', 'vegani', 'plantbased', 'veganrecipes', 'vegan', 'veganfood', 'veganlife', 'veganism', 'veganrecipe', 'climatechange']",284,non veganism
2022-08-20,"@Shivadam That's horrible, so sorry this happened to you 😔
I think that non vegans feel attacked and uncomfortable no matter how gently we talk about veganism. I bet it was just a normal conversation educating her and she took it bad!",en,0,8,0,AquafabaMcGee,10974,5274,False,https://twitter.com/AquafabaMcGee/status/1560791258754334721,,234,non veganism
2022-08-21,"@mad4meatballs @aneligonzalez1 @perceptualtech @yourVeganStory Aneli is asking questions about veganism, which show that she’s not vegan. Too confusing for you? Lack of B12 happens in more % of population than even vegans exist and vegans know to keep an eye on their B12 unlike non vegans who just hope animals get fed enough B12 for them.",en,0,0,1,Zahn_des_Loewen,271,981,False,https://twitter.com/Zahn_des_Loewen/status/1561401547577253888,,340,non veganism
2022-08-21,Oh dear someone save my sanity. Iam a vegan. I guy I  disagreed with on here read my bio. His response anti racist woke leftists like you are pro non stun slaughter. I have explained the principle of veganism to him explicitly. He refuses to budge. So block and move on.,en,0,1,0,jones2_me,658,843,False,https://twitter.com/jones2_me/status/1561321188995043328,,270,non veganism
2022-08-21,"@AmmoMfg oh and just FYI, non of the globalists are pro veganism in any capacity. they do horrible shit to animals all of the time. just because Gates made a burger and slapped the word ""vegan"" on it, doesnt mean theyre pro vegan. wake up to yourself lmao",en,0,2,3,piscesrose_,639,288,False,https://twitter.com/piscesrose_/status/1561183028344279040,,255,non veganism
2022-08-22,@unoriginalhorse Yeah. After he told me that we had a long talk about veganism. The woman would eat animal products off of her partner’s plate and order non vegan foods when out. But she still used the title. https://t.co/p9tjBCDyps,en,0,2,0,DontMindMyEq,396,236,False,https://twitter.com/DontMindMyEq/status/1561841066571173890,,232,non veganism
2022-08-22,@chenedice @skorskamariia I didn’t say it was equal I said it is a feminist issue. It is also other things. All oppression is connected and veganism intersects with many other social justice issues. Speaking to non vegan feminists is part of my advocacy. This wasn’t about single issue vegans at all.,en,0,1,0,areikm,739,2636,False,https://twitter.com/areikm/status/1561749669193056258,,300,non veganism
2022-08-23,"@PogFishPoster 1. Veganism is an ethical stance. There is heated philosophical debate on it 2. It’s not about intuition, but the insane reductios that non veganism leads to 3. Totally false, lmao. Most people love and value their dogs and wouldn’t be ok with slaughtering them for food",en,0,8,0,veganunabomber,280,394,False,https://twitter.com/veganunabomber/status/1562109252893900806,,285,non veganism
2022-08-23,"@iwedded420birds @LakesOfLotus @BurntOutUtopian @lolacabmeow @ftmt4t I was replying to one specific comment but my bad. The entire thread is based on the false premise that veganism and a plant based diet are the same thing, they're not. Veganism is not a diet, it is simply the belief that non human animals are not commodities to be exploited by..",en,0,3,1,SkyeMelissax,1177,791,False,https://twitter.com/SkyeMelissax/status/1562035320836833280,,349,non veganism
2022-08-23,Accidentally bought non Vegan Collagen like an eejit BRB while I cry away 3 years of veganism,en,1,0,0,AlexaRae_J,639,1174,False,https://twitter.com/AlexaRae_J/status/1561988767392612353,,93,non veganism
2022-08-24,"Never be the reason for non human animal suffering.
#GoVegan #veganism #EndSpeciesism #AnimalRights #AnimalLiberation https://t.co/IqPxjghOpT",en,85,185,3,garyjseed,5623,4869,False,https://twitter.com/garyjseed/status/1562545890660732929,"['GoVegan', 'veganism', 'EndSpeciesism', 'AnimalRights', 'AnimalLiberation']",141,non veganism
2022-08-24,"One of the wildest arguments against veganism is non vegans saying ""What about lions. They eat meat"" 
Yes, but you are not a lion 😂",en,1,0,0,eponinetaire,448,383,False,https://twitter.com/eponinetaire/status/1562543712718114816,,131,non veganism
2022-08-24,"@bogleech @mr_blockchain @ctolle1 @chrandberry @jessicahodlr Sure, Jon, your brilliance is so intimidating. 🙄

Veganism is inherently better &amp; morally superior for animals than nonveganism despite whatever ""romanticized"" narrative you exploit to cope w/ that fact.

Fact: not harming animals is better for animals than harming them.  🤷‍♀️",en,0,1,4,OurCompass,4945,4759,False,https://twitter.com/OurCompass/status/1562520424495267840,,342,non veganism
2022-08-24,@th3awkwardvegan @YouAreAwesome42 it’s really annoying because a lot of non vegans have legitimate concerns  about the vegan community but aren’t capable of separating problems with the vegan community and problems with veganism (of which there aren’t any lol),en,0,1,1,JasonBerger1,465,2445,False,https://twitter.com/JasonBerger1/status/1562437537917837317,,260,non veganism
2022-08-25,"@angeemotts indeed. they think that the Bible commands non vegan lifestyle and aside from that, they actually think the elite push veganism because of Gates ""plant based"" meat which isn't even vegan lol",en,0,1,0,piscesrose_,639,288,False,https://twitter.com/piscesrose_/status/1562873735912181762,,202,non veganism
2022-08-25,"@z0mbieLenin @aveganrebel Read ""Beasts of Burden"" and how non veganism IS institutionally ableist and come back to me later 🖕",en,0,0,1,Ashvio,923,1013,False,https://twitter.com/Ashvio/status/1562639856429174785,,125,non veganism
2022-08-26,@CarlaCo92330391 @garylfrancione PeTA is a biz that does not promote veganism as a moral baseline b/c that would threaten their large non vegan donor base. They masquerade as an animal rights org but promote misleading SICs that lull ppl into thinking more “humane” exploitation is better. He’s bad for their biz.,en,0,5,3,MacVegan,2567,442,False,https://twitter.com/MacVegan/status/1563295064540921859,,313,non veganism
2022-08-27,"@TheVeganDragon_ @garylfrancione You mean the PeTA who gives awards to slaughter house designers and other animal exploiters, runs sexist &amp; speciesist campaigns to confuse &amp; fundraise off your emotions while sometimes promoting veganism only as an “option” so as to not offend their non vegan donor base? https://t.co/92wYRXWK1b",en,0,0,1,MacVegan,2567,442,False,https://twitter.com/MacVegan/status/1563634432354942977,,336,non veganism
2022-08-28,"@GeekVeganKnife @transrightstho We still friends then? I hope so, we Vegans need to be united, also I will concede that while Veganism is well known about these days. There are people who for whatever reason, go Vege, and we need to show compassion to our fellow humans as well as non human animals.",en,0,1,0,Greenblack333,899,1856,False,https://twitter.com/Greenblack333/status/1564015653757018112,,299,non veganism
2022-08-28,@DavidWhite15x @CharlieVegan @BeyondMeat The point of veganism is to stop animal exploitation. Making something made of plants as an alternative to a traditionally non vegan item is peak veganism. Get the flavor without the cruelty.,en,0,0,0,veganshane,873,2389,False,https://twitter.com/veganshane/status/1563972124339064833,,232,non veganism
2022-08-28,@dancow @CascadiAntreefa As a vegan/vegetarian (I occasionally eat cheese) I think it's also worth pointing out that Evans himself blames the non-fly-killing-thing on his veganism. It's not anyone from the outside putting a veganism stamp of blame on this.,en,0,2,1,MythSerene,7944,2803,False,https://twitter.com/MythSerene/status/1563948453603975171,,256,non veganism
2022-08-28,i’m dating this guy (i really like him) and last night he said my veganism is a flag for him. i HATE non vegans i swear.,en,0,0,0,nabetsese,613,402,False,https://twitter.com/nabetsese/status/1563938224514498561,,120,non veganism
2022-08-28,@azalel83 @watson17242 @BrexitDoncNorth @bigdave2022 You’ve tried all the plant based meat have you? Fake meat is brilliant to help transition non vegans to veganism,en,0,0,1,Sluttering9,493,559,False,https://twitter.com/Sluttering9/status/1563874326213959681,,165,non veganism
2022-08-29,Nonveganism is not a personal. It is a cruel indocfrination by the society that teaches us humans are superior to nonhumans and they can be exploited even if it is totally unnecessary.,en,0,0,0,QueerVGan,506,448,False,https://twitter.com/QueerVGan/status/1564274021977718790,,184,non veganism
2022-08-29,"@JamieRohu @Maulvirane I get the moral arguments of veganism I just don't agree with them 

but as I've said from a non vegan perspective humans have hunted long before we had guns so trying to argue a rifle makes it unnatual seems arbitrary and just wrong",en,0,0,1,Breandn,607,1324,False,https://twitter.com/Breandn/status/1564271116595732484,,256,non veganism
2022-08-29,They don’t care how much their so called ‘activism’ hurts animals this way. Making non vegan ‘antis’ be more likely to keep their speciesism and reactionary attitudes towards veganism.,en,0,2,1,pikunat,743,1740,False,https://twitter.com/pikunat/status/1564261896617922569,,184,non veganism
2022-08-29,Do these self described ‘vegan zoophiles’ on here not understand how much their co-opting of veganism hurts animal liberation movements and how it decreases the likelihood that non vegan ‘antis’ would go vegan? And yes ‘antis’ should go vegan with learning how vile fharmers are.,en,0,3,1,pikunat,743,1740,False,https://twitter.com/pikunat/status/1564260159827972096,,279,non veganism
2022-08-29,Se ami gli animali non li mangi. Go Vegan!!! #animalrights #govegan #veganfortheanimals #nomilk #plantbased #crueltyfree #veganrecipes #vegan #veganism #veganfood #endspeciesism https://t.co/g5W9C6G4mn,it,2,4,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1564183284107583488,"['animalrights', 'govegan', 'veganfortheanimals', 'nomilk', 'plantbased', 'crueltyfree', 'veganrecipes', 'vegan', 'veganism', 'veganfood', 'endspeciesism']",201,non veganism
2022-08-29,Difference between vegan owning a farm vs a non vegetarian owning a farm. A vegan person's farm doesn't have animals except dogs and cats. #veganism,en,1,0,0,in2the7thmatrix,851,4636,False,https://twitter.com/in2the7thmatrix/status/1564139025958584320,['veganism'],148,non veganism
2022-08-29,@angie_karan Yes 💚 I choose veganism for the well-being of all non human animals 💚🌻,en,0,1,0,JamesHWidder,4115,3485,False,https://twitter.com/JamesHWidder/status/1564106476712595456,,83,non veganism
2022-08-30,@vegan_ramen Until non white folks are treated more like humans and less like animals (meaning we unpack white supremacy and racism) I don’t want the work I do grouped in with any sort of animal liberation.  Because the comparison happens on its own without the veganism conversation.,en,0,10,1,AjaSaysHello,33369,2228,False,https://twitter.com/AjaSaysHello/status/1564725626422042629,,284,non veganism
2022-08-30,@GodfreyOSWALD @quant_smart @nypost Plenty of non vegan kids are malnourished. This isn’t a protein or a vegan issue. This is just a child abuse issue with one case being blamed on veganism because that gets all the clicks.,en,1,19,2,CascadiAntreefa,639,1940,False,https://twitter.com/CascadiAntreefa/status/1564723207210696704,,223,non veganism
2022-08-30,"@TexasLucha @AnimalJustice6 @abonimablegloam @asteroidlester Sorry, you don’t get to define veganism according to your weirdly shape-obsessed, non vegan pov.",en,0,4,0,S_Catsgotmyback,2747,2611,False,https://twitter.com/S_Catsgotmyback/status/1564685565102288896,,157,non veganism
2022-08-30,"@CarnivoreIs @AgathaB07 @RavenM57787754 @PeceKocovski That's not what veganism is, but it's pointless to keep repeating the same thing to you over and over. I saw people have already explained to you how veganism works, but it's non of your interest to admit.",en,0,0,1,skorskamariia,597,502,False,https://twitter.com/skorskamariia/status/1564640103976296449,,259,non veganism
2022-08-30,"I don't think non vegans realise that the majority of vegans were just once like them, thinking they're better than animals. yet we overcame the speciesism and superiority, so you can too #veganism #goVegan #veganlife",en,31,216,13,franalicee,3301,911,False,https://twitter.com/franalicee/status/1564582055001919490,"['veganism', 'goVegan', 'veganlife']",217,non veganism
2022-08-31,"@NotAnotherVeg_n @RavenM57787754 @PeceKocovski @skorskamariia That's the logical conclusion of your statements. You've said crop deaths are fine, but that veganism required the non consumption of animal products.  To say otherwise is to admit you can eat meat and still be vegan...",en,0,0,0,CarnivoreIs,3020,536,False,https://twitter.com/CarnivoreIs/status/1565071132771774465,,281,non veganism
2022-08-31,Non vegans who believe they’re the authority on veganism are just as ridiculous as those deflated meat sacks who lost weight eating corpses (you can lose weight eating literally anything if you calorie restrict) and now think they’re the health authority over everyone else.,en,0,8,3,S_Catsgotmyback,2747,2611,False,https://twitter.com/S_Catsgotmyback/status/1565021603272196096,,274,non veganism
2022-08-31,"@ClimateHuman Peter, what are deniers doing that’s any different fr what the majority of non vegans who ‘get it’ are? Very little fr what I see. 

Veganism is an ethical shift, a moral consideration for every action taken - not just food. 
Why are climate activists failing to connect the dots? https://t.co/SMVZcMGC26",en,0,2,0,S_Catsgotmyback,2747,2611,False,https://twitter.com/S_Catsgotmyback/status/1565019819166298112,,318,non veganism
2022-08-31,"to all the non vegans, why aren't you vegan yet? 

#veganism #VEGANS #Veganaf",en,0,6,3,franalicee,3301,911,False,https://twitter.com/franalicee/status/1564973203956588544,"['veganism', 'VEGANS', 'Veganaf']",77,non veganism
2022-08-31,"@privatehudson00 @Droog28311267 @Marshian7 @Tori_got_moxie There is nothing retarded about veganism. Feeding children junk food consisting of animal flesh full of chemicals, hormones and carcinogens is retarded. Childhood obesity is on the rise because of non- vegan parents feeding their kids unhealthy, high calorie food, dairy products",en,0,0,1,Sianlw1,761,1323,False,https://twitter.com/Sianlw1/status/1564906952446169088,,338,non veganism
2022-08-31,"@bennymaloneUK A lot of non vegans are deliberately disingenuous about the definition of veganism.
They expect us to be perfect, adhering to standards they know are unrealistic &amp; impracticable &amp; because we can't, it justifies their choices in having throats cut for their bacon, steaks &amp; wings.",en,0,3,0,RainboPlatypus,3358,3775,False,https://twitter.com/RainboPlatypus/status/1564876710901911552,,306,non veganism
2022-08-31,"Talk about a media (Animal Ag) hit job. Do you mention non veganism for *every other* neglect case? 

You should retract that ridiculous headline and make a public apology to [people trying to reduce animal suffering]. 

#ClickBait #Shameless #BeVegan⚖️
➡️ https://t.co/Ps4wrml7bW",en,3,11,1,S_Catsgotmyback,2747,2611,False,https://twitter.com/S_Catsgotmyback/status/1564790870289043457,"['ClickBait', 'Shameless', 'BeVegan']",280,non veganism
2022-09-01,"@mortkrats @FHickens It's not cheaper in some areas. There are places all across America without access to fresh fruits and vegetables. Not to mention those items are more expensive. Oat milk, almond, and other non dairy milks arent cover in programs like WIC. Veganism impacts the environment",en,0,0,0,szakiya82,542,1046,False,https://twitter.com/szakiya82/status/1565398050570485763,,293,non veganism
2022-09-01,The comments from non vegans are abhorrent. They’re a scourge and soon enforced veganism will end carnists one way or another.,en,2,2,0,veganloveenergy,959,861,False,https://twitter.com/veganloveenergy/status/1565253020220329984,,126,non veganism
2022-09-01,"to all those non vegans that can (yet choose not to) choose the vegan option in shops, why? like the world is literally burning down so time to get choosing the plants x

#vegans #veganism #veganlife",en,0,4,0,franalicee,3301,911,False,https://twitter.com/franalicee/status/1565245210539577344,"['vegans', 'veganism', 'veganlife']",199,non veganism
2022-09-02,"@Mrs_Veg and it is also hilarious when some vegans have NO idea of what it truly means  !!!!! if you think veganism is about diet, you are just as hilarious as non vegans.  point made I believe.  Pot, kettle black again.... 👁️👁️👁️🎯🎯🎯🎯",en,1,2,1,infinityjaguar,262,415,False,https://twitter.com/infinityjaguar/status/1565841021711163392,,234,non veganism
