date,tweet,lang,retweetCount,likeCount,replyCount,username,user_followersCount,user_friendsCount,verifiedStatus,tweet_url,hastags,chr_count,topic
2022-11-27,"@DavidDSwank @bob_the_vegan @ohhnoitsco Non vegans are defiencient all the time too, also have eating disorders and suffer miscarriages as well, but let's blame it on veganism 😊",en,1,4,1,AquafabaMcGee,10977,5275,False,https://twitter.com/AquafabaMcGee/status/1596876225800470529,,177,non veganism
2022-11-27,"@vegan_front Of course we all try to be kind, but change doesn't come from sugar coating things either. Petting non vegans into veganism isn't exactly my strategy. I'm a nice person, but I'm not a robot, and I get trolled constantly. After a while, getting the same excuses is exhausting.",en,1,38,2,AquafabaMcGee,10977,5275,False,https://twitter.com/AquafabaMcGee/status/1596868392946139139,,288,non veganism
2022-11-27,"@ClimateDad77 @FHickens Most in the West, even Communists who should know better, are complaining of ""White veganism,"" creating false cultural empathy-helping no actual Natives in the West

&amp; doing it to rationalize the continued violence of factory farms against non-Westerners🤮
https://t.co/EhOJyGfFLp",en,1,1,0,JBENZION2024,1346,4604,False,https://twitter.com/JBENZION2024/status/1596857681943269376,,307,non veganism
2022-11-28,"@its_the_Dr Vegans produce more methane than non vegans.
Methane is 25 times more potent than co2 as a greenhouse gas.
Veganism is killing the planet",en,0,0,0,tsbacchus,1460,4911,False,https://twitter.com/tsbacchus/status/1597361650755305473,,149,non veganism
2022-11-28,"@lise_mc @EnderLever @AnimalFocus1 @AoifePBoylan @bluemoonSM_ Interesting to see your desperate attempts to keep supporting animal products. 

Welcome to non veganism. Actually it seems you have been here a while.",en,0,0,1,deane_ag,2376,4919,False,https://twitter.com/deane_ag/status/1597352433767698433,,213,non veganism
2022-11-28,"@CarnivoreIs Veganism can be unhealthy as non vegan food is if you don't get enough vitamins, minerals, &amp; protein. I make sure NOW I get what I need. The results prove it. Read the column in the middle. That tells you what your aim should be. The column on the right is my level. Protein 7.1 ! https://t.co/CKF7Tpkdhw",en,0,1,1,swamplady100,1307,911,False,https://twitter.com/swamplady100/status/1597309916162953216,,321,non veganism
2022-11-28,"@TofuMasque Lmfao big cope 💀💀💀 veganism is about the freedom of animals, honey hurts sentient animals and other “”non sentient””” animals mean nothing bc categorising how much an animal deserves to live based off antropocentric bullshit is flawed. Also these industries are linked anyways",en,0,0,1,vorganicpotato2,1178,480,False,https://twitter.com/vorganicpotato2/status/1597238573098749953,,288,non veganism
2022-11-29,When one views veganism as a diet they likely have a different reason for being vegan than those who do it for the animals first.. This report https://t.co/9aQm7lbPde  is being used by non vegans to say vegans are not committed. Think again. 100% committed.,en,0,0,0,kathleengage,8607,912,False,https://twitter.com/kathleengage/status/1597423033748426752,,257,non veganism
2022-11-30,Amano quelli che non si mangiano. Go Vegan!!! #veganrecipes #veganitaly #animalrights #govegan #veganfortheanimals #plantbased #crueltyfree #veganforlife #vegani #veganitalia #vegan #veganfood #veganlife #veganism #veg https://t.co/EiI9YNSZMn,it,4,5,1,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1597901777986150401,"['veganrecipes', 'veganitaly', 'animalrights', 'govegan', 'veganfortheanimals', 'plantbased', 'crueltyfree', 'veganforlife', 'vegani', 'veganitalia', 'vegan', 'veganfood', 'veganlife', 'veganism', 'veg']",242,non veganism
2022-12-01,"""Veganism is a diet!!!!!"" The non vegans scream at me as I try to find a lip balm without beeswax in it",en,22,416,22,CommieYoshi,1359,1912,False,https://twitter.com/CommieYoshi/status/1598397569675120640,,103,non veganism
2022-12-01,"@tparkey830 Terri, I didn’t bring you into this, Graham tagged you. But I do wish you’d take a look at your painfully glaring hypocrisy.

Smoking affects individuals. I could care less if you want to give yourself lung cancer. 
NonVeganism has victims - that’s who I speak for.

Again, TC 👋🏻",en,1,6,1,S_Catsgotmyback,2746,2611,False,https://twitter.com/S_Catsgotmyback/status/1598368836168085504,,291,non veganism
2022-12-01,"@JenJenWren777 @LesleyMillercyp @dave24144975 Ok that’s good for them, hope they are happy together, I’ve got loads of Turkish friends decent people, I’ve no problem with non practicing Muslim atheists Jews Hindu, the only thing I’m against is Veganism,",en,0,1,0,JAVID075136835,403,947,False,https://twitter.com/JAVID075136835/status/1598361970884976642,,253,non veganism
2022-12-01,"@cashandcarrots @CarnivoreIs @bluemoonSM_ @VeganRecovering @plantbasedhpuk The problem with this discussion is its black-and-white nature. PBHP defines a whole food plant-based diet as one where 85% or more is from plants. That would seem to include the Mediterranean diet, so I'm not pushing veganism, yet non- and ex-vegans here seem keen to scaremonger",en,0,0,1,TracyBrighten1,923,1710,False,https://twitter.com/TracyBrighten1/status/1598344150759374848,,355,non veganism
2022-12-01,"@Ateendriyo I never support Vegan movement. I consider vegetarianism to be superior to veganism,non veg. A lacto ovo vegetarian diet (vegetarian with milk based and some eggs) is generally safe,healthy. States like PB, HR,RJ hav 50%+ veg nd their health indicators r better than other states.",en,1,1,2,Skyesins_,395,88,False,https://twitter.com/Skyesins_/status/1598337952530464770,,292,non veganism
2022-12-01,"Ace cricketer @SDhawan25 tells WHY HE SWITCHED TO A VEGETARIAN DIET. 
Inspired by @bkshivani didi and #sadguru he realised that non veg food brings -ve energies, trauma, pain &amp; karma with it. he gave up non veg food and embraced vegetarianism. 
Hope it leads to #veganism finally. https://t.co/7RK4GAydq1",en,1,4,0,PandeyKamna,2523,787,False,https://twitter.com/PandeyKamna/status/1598333567037227008,"['sadguru', 'veganism']",308,non veganism
2022-12-02,@wifeovbath yeah ethical non monogamy and ethical veganism to be precise but I’m sure there’s other groups that use ethical as a self descriptor,en,0,0,0,fake_ukrainian,365,655,False,https://twitter.com/fake_ukrainian/status/1598820486443679744,,144,non veganism
2022-12-02,"@ClareRo39807520 @VeganSupremeTM I don't think veganism is the issue.
The lecturing from vegans to non vegans is definitely a common occurence and so is the claim of ""healthy lifestyle"", which in my opinion is misguided. 
So that's probably where the pushback is.
That said, you do you, I do me, all is well.",en,0,0,1,Grumphhh1,417,931,False,https://twitter.com/Grumphhh1/status/1598807769855008780,,308,non veganism
2022-12-02,"For those vegans that want to know if they are making a difference, and those non vegans who don’t change because they think they wouldn’t. https://t.co/0IxPZdMJrB #GoVegan #veganism #Veganforlife #Vegan #VeganForTheAnimals  🌱☯️🐙",en,5,11,2,vegan_front,22634,15727,False,https://twitter.com/vegan_front/status/1598672842865926144,"['GoVegan', 'veganism', 'Veganforlife', 'Vegan', 'VeganForTheAnimals']",229,non veganism
2022-12-02,"I don’t have any problems with normal vegans, but I do have a problem with vegans who preach veganism and say non vegans are the worst thing that have ever existed",en,0,4,1,YagamiNBA,918,1266,False,https://twitter.com/YagamiNBA/status/1598669032118419456,,163,non veganism
2022-12-02,"Yet another case of @Tesco Home delivery subbing Vegan items for non Vegan, when they are clearly marked as sub with 'Vegan Only' on our shop. Be vigilant  because it happens far too often for Tesco to actually care. #veganfood #veganism #vegan #Tesco",en,6,45,6,DarrenLong71,2534,3471,False,https://twitter.com/DarrenLong71/status/1598615260486696960,"['veganfood', 'veganism', 'vegan', 'Tesco']",251,non veganism
2022-12-03,"@non_fallen @itsdavidramms Big time. And I owe a ton of it to @huel for giving me easy-to-make shakes that are nutritionally complete and affordable. It’s made veganism more convenient than not being vegan, which is a huge factor.",en,0,1,1,JoeMDuncan,3089,3048,False,https://twitter.com/JoeMDuncan/status/1599084280369778690,,230,non veganism
2022-12-04,"@robinthewolfe That is compassion from your family, in a world where some vegans find themselves ostracised or ridiculed among non vegan families.  Your family consider your ethics &amp; don't attempt to undermine them or you.  They may themselves eventually embrace veganism, &amp; that is wonderful.",en,0,0,0,candymtncharlie,479,2783,False,https://twitter.com/candymtncharlie/status/1599545607836045312,,301,non veganism
2022-12-04,"@rextyler2 Its progress. Its a good sign when dairy companies are are making plant milks.
Larger companies have the infrastructure to make it cheaper, &amp; we hear about how expensive veganism is already, and can distribute it more widely making it more available.
Still vegan &gt; non though.",en,0,0,1,InTheMeatrix,2062,2094,False,https://twitter.com/InTheMeatrix/status/1599521110403391488,,294,non veganism
2022-12-04,"@S_Catsgotmyback @ESTHERGACHERU65 @BobInPascoFl @EarthKeeper22 @Jimmy_Lacey @InTheMeatrix @KaraJarina @KarliaMyaKelly @ElektraMadrigan @RamonaMystic @savetheplaneto3 @AmaraSolomon7 @OracleOfTears Not at all. I never treated those who are non vegan as victims. I have tweeted the benefits of veganism. I try regularly to inform through tweeting that that world is for all. I cannot force people to become vegan, nor can you. That is the reality of things. The truth.🌹💕",en,1,4,2,Grimnien,85699,55096,False,https://twitter.com/Grimnien/status/1599491452169441281,,467,non veganism
2022-12-04,"@Claire0Pink https://t.co/EH4CRgN966 I don’t like bringing this veganism issue up constantly to ‘radical’ non vegan ‘antis’. But what do you believe of farmers who do this to animals and that if you’re not vegan, you yourself are monetarily supporting these crimes against sentient beings?",en,0,0,1,pikunat,743,1741,False,https://twitter.com/pikunat/status/1599459794506506240,,289,non veganism
2022-12-04,all the speciesist left does is cry white veganism and use social Justice jargon to attempt to rationalize their superiority complex towards non humans,en,9,52,1,veganseatherich,730,451,False,https://twitter.com/veganseatherich/status/1599453927678029824,,151,non veganism
2022-12-04,"@rawraaj @TOTOWANJE The funniest thing about the difference between me &amp; you is that you think you’re a non-free-will having thing

I know I have free will

So your veganism and struggle to defend it is just a meaningless chemical reaction and everyone can ignore you

But they probably already do.",en,0,0,0,MichaelStanwyck,371,290,False,https://twitter.com/MichaelStanwyck/status/1599422221394399234,,302,non veganism
2022-12-04,"Vous vous posez de question sur la manière de fêter Noël... ou non ? Voici des réponses et réflexions qui pourraient vous aider à prendre une bonne décision. https://t.co/j8M6urE63k

#creche #Noel #woke #ecology #Veganism",fr,7,5,2,ValrySchollaer1,2919,1367,False,https://twitter.com/ValrySchollaer1/status/1599393698999308288,"['creche', 'Noel', 'woke', 'ecology', 'Veganism']",221,non veganism
2022-12-04,"""It is strange that leaders in the skeptic community can’t see through nonveganism as one of the greatest scams to date, endangering both human and nonhuman lives alike."" - Corey Lee Wrenn #Skeptics #Veganism",en,0,2,0,EmileDingemans,1056,1121,False,https://twitter.com/EmileDingemans/status/1599243714911768577,"['Skeptics', 'Veganism']",208,non veganism
2022-12-05,"There was a certain point when I thought society was moving towards a sharp bifurcation between vegans and ethically-non-restricted eaters with little room for other moral-dietary identities. Now I think the opposite, that veganism will splinter so far it will almost disappear.",en,0,1,1,trash_ebooks,3942,1260,False,https://twitter.com/trash_ebooks/status/1599840113189564416,,278,non veganism
2022-12-05,"@typo_royalty Again the ideas that you are espousing right now are related to animal welfare not animal rights, this is not non human liberation, this is not veganism",en,0,0,0,ItsNotGivingX,1082,305,False,https://twitter.com/ItsNotGivingX/status/1599723458682052610,,166,non veganism
2022-12-05,"@pandu108h @garylfrancione Veganism is literally about equality. Equality across all animals, humans and non. Non-vegans are the ones who believe they are better, by virtue of their consumption of others.

The consumption of meat is, unfortunately, still aspirational.",en,0,0,1,Grahanimal,13203,12102,False,https://twitter.com/Grahanimal/status/1599676850649059328,,268,non veganism
2022-12-05,I’m getting closer to becoming non meat eating .. which in turn will lead to veganism … oh don’t @ me unless your helpful 👍,en,0,0,0,tapper1967,1041,901,False,https://twitter.com/tapper1967/status/1599641709226659840,,123,non veganism
2022-12-06,"Once you go vegan, nonveganism can seem odd and illogical. But it’s important that we try to understand the perspective, otherwise how can we ever hope to have real conversations about it?

https://t.co/Wz5ezEBBQL",en,1,3,1,BlesiRebekah,5751,5251,False,https://twitter.com/BlesiRebekah/status/1600203683186487296,,213,non veganism
2022-12-07,"@BillyDobson10 @gruntvegan It makes you feel better about killing even more for your non-plant-based diet. (Veganism isn’t a diet, by the way. At least do a bit of research.)",en,0,1,2,ThingsVegan,200,287,False,https://twitter.com/ThingsVegan/status/1600458225689600005,,174,non veganism
2022-12-07,https://t.co/3ftoyuTzkp Tanto non impareremo mai. Go Vegan!!! #animalrights #vegetables #govegan #veganfortheanimals #veg #animallovers #vegani #plantbased #crueltyfree #veganfood #veganrecipes #Vegan #veganism #pandemia #aviaria,it,0,2,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1600414322995343360,"['animalrights', 'vegetables', 'govegan', 'veganfortheanimals', 'veg', 'animallovers', 'vegani', 'plantbased', 'crueltyfree', 'veganfood', 'veganrecipes', 'Vegan', 'veganism', 'pandemia', 'aviaria']",229,non veganism
2022-12-07,@Shane_of_AZ @Sachinc142006 @ShalinGala A non vegan telling vegans what veganism is and how they should be vegan. Bore off https://t.co/O6rnUA5d4N,en,0,1,0,Sluttering9,493,559,False,https://twitter.com/Sluttering9/status/1600401658395049984,,146,non veganism
2022-12-07,Essere una minoranza non vuol dire avere torto. Go Vegan!!! #crueltyfree #veganfortheanimals #govegan #vegetables #animalrights #plantbased #veg #vegan #veganfood #veganrecipes #veganlife #animallovers #veganism #veganrevolution #vegani #veganitalia #Gandhi https://t.co/7LJTMZRR9k,it,0,3,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1600359880220872704,"['crueltyfree', 'veganfortheanimals', 'govegan', 'vegetables', 'animalrights', 'plantbased', 'veg', 'vegan', 'veganfood', 'veganrecipes', 'veganlife', 'animallovers', 'veganism', 'veganrevolution', 'vegani', 'veganitalia', 'Gandhi']",281,non veganism
2022-12-08,"@VeganSupremeTM Of course. In fact I think veganism made me far more aware of suffering, human and non.",en,0,3,0,Grahanimal,13203,12102,False,https://twitter.com/Grahanimal/status/1600900555617935360,,103,non veganism
2022-12-08,@keeferooni @veganfitnessric Veganism is Not pacifism and non violence (ahimsa) is closer to violence than pacifism. As violence and non violence require bravery- pacifism requires none.,en,0,1,0,nattkins,983,2047,False,https://twitter.com/nattkins/status/1600858877884514305,,186,non veganism
2022-12-08,Non vegans suddenly become concerned about what will happen to hundreds of billions of other animals already force bred into a short life of violent exploitation &amp; murder if they are not force bred into a short life of violent exploitation &amp; murder when veganism is mentioned. 🤦‍♀️ https://t.co/OK4J2Dg1qn,en,228,393,27,Son_of_Space,3133,3137,False,https://twitter.com/Son_of_Space/status/1600844497075654656,,313,non veganism
2022-12-09,"All anti-capitalists should immediately understand the wrongness of nonveganism’s exploitation of trillions nonhuman animal persons per year. If you don’t, you are deeply, deeply captured in false consciousness.",en,3,38,0,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1601291070222274560,,211,non veganism
2022-12-09,"@Mmm__Beef @tofutuna234 @CarnivoreIs @fujtwo @anglerEd @TofuTupaki @VeganSoul2022 Every single diet has their pros and cons.  No diet out there is perfect.  That's because you have to treat it like a lifestyle not a quick fix.  Here is a non vegan, non biased view on veganism from a personal trainer.
https://t.co/AQgxBgolHx",en,0,1,2,Charles___Raven,490,436,False,https://twitter.com/Charles___Raven/status/1601240344368410626,,325,non veganism
2022-12-10,"@kemminnick @tofutuna234 @CarnivoreIs @Mmm__Beef @fujtwo @anglerEd @TofuTupaki @VeganSoul2022 Every single diet has their pros and cons.  No diet out there is perfect.  Here is a non vegan, non biased view on veganism from a personal trainer.

https://t.co/AQgxBgolHx",en,0,0,1,Charles___Raven,490,436,False,https://twitter.com/Charles___Raven/status/1601644114050965505,,267,non veganism
2022-12-10,"@EyebrowsTom @DrFarazHarsini @sergiofinkelse The other thing to consider is that, if the principle of veganism was followed by more people, then solutions to these problems would be a seen as important.  We live in a non vegan world where animals are seen as commodities &amp; this is what lies at the foundation of these issues.",en,0,1,0,VeganRoo,8655,6667,False,https://twitter.com/VeganRoo/status/1601601535578107904,,329,non veganism
2022-12-11,"@annikatrip and then they're like ""oh well vegans shove their veganism down everyones throats"" like are these vegans in the room with us now... i see more non vegans try and push meat onto vegans/vegetarians than anything else",en,0,0,1,chuuchnya,2255,782,False,https://twitter.com/chuuchnya/status/1602033192659464192,,226,non veganism
2022-12-11,Nonvegans are convinced that nonveganism is sustainable and moral just like Christian fundamentalists are convinced their received knowledge from their parents and grandparents is objectively true and moral.,en,15,64,1,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1602015300647518208,,207,non veganism
2022-12-12,"@Non_Ideologue @TheresaZ2019 You are referring to people that were on plantbased diets, not vegans, kinda raises question over your ""vegan since 2012"" if you don't know what veganism is.",en,0,1,1,herbivore_club,59457,14720,False,https://twitter.com/herbivore_club/status/1602439676291416064,,186,non veganism
2022-12-12,@MrUseCase @elonmusk @catturd2 No it’s ok to get punched in the face because systemic racism /homophobia/ transphobia/veganism or whatever other perceived or non perceived grievances have occurred 🤡🤡🤡,en,0,1,0,RobLicker,2439,3120,False,https://twitter.com/RobLicker/status/1602258795492790275,,200,non veganism
2022-12-12,Non si può combattere il cambiamento climatico continuando a mangiare carne e bere latte. Go Vegan!!! #nomeat #vegetables #animalrights #veganrecipes #veg #plantbased #govegan #veganitalia #vegan #veganfood #veganlife #climatechange #nomilk #veganism #AnimaLiberAction https://t.co/rJWSm9CHue,it,1,6,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1602176218979512320,"['nomeat', 'vegetables', 'animalrights', 'veganrecipes', 'veg', 'plantbased', 'govegan', 'veganitalia', 'vegan', 'veganfood', 'veganlife', 'climatechange', 'nomilk', 'veganism', 'AnimaLiberAction']",292,non veganism
2022-12-12,"@Non_Ideologue @herbivore_club I've met ex-Vegans who didn't know the definition of Veganism they thought it was a diet, its not, they were plant based. Again, Vegans don't turn their backs on the Animals they are fighting for. 
Get it now? #VeganismIsNotADiet",en,0,1,1,TheresaZ2019,974,741,False,https://twitter.com/TheresaZ2019/status/1602159387082051584,['VeganismIsNotADiet'],260,non veganism
2022-12-12,"@Non_Ideologue @herbivore_club Vegans don't go back to meat, plant based dieters go back they think of themselves not the Animals. Veganism is not a diet Vegans don't turn their backs on the Animals they are fighting for. We aren't losing I'm seeing more and more ad's for plant based/Vegan products",en,0,3,0,TheresaZ2019,974,741,False,https://twitter.com/TheresaZ2019/status/1602145959789572097,,299,non veganism
2022-12-13,"@JoffSand @Mari07581959Ann @veganfitnessric Which one of those will disown you and say you were ""never a non smoker"" if you ever start smoking again? Does the ""no alcohol"" club claim your family are murderers or rapists if they drink alcohol? Again, veganism ticks the boxes.. https://t.co/WtLB9l6f1Y",en,0,1,1,CarnivoreIs,3020,536,False,https://twitter.com/CarnivoreIs/status/1602805434057826304,,300,non veganism
2022-12-13,"La Terra ofre una grande quantità di ricchezze, di alimenti puri, che non provocano spargimento di sangue né morte. Pitagora #AnimaLiberAction #vegetables #endspeciesism #vegan #veganfortheanimals #govegan #animalrights #veganfood #veganlife #veganrecipes #veg #veganism https://t.co/yc5TQBqchA",it,28,26,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1602735459175636993,"['AnimaLiberAction', 'vegetables', 'endspeciesism', 'vegan', 'veganfortheanimals', 'govegan', 'animalrights', 'veganfood', 'veganlife', 'veganrecipes', 'veg', 'veganism']",294,non veganism
2022-12-13,"@vegan_front Veganism has no limitations. Vegans are the normals. Non vegans are the outcast to live well clean, no limitations go VEGAN, it's not hard to do eating murdered flesh is being an outcast, nothing wholesome about that. https://t.co/iIOFIjuKtn",en,0,1,0,marciamarchese1,870,460,False,https://twitter.com/marciamarchese1/status/1602677809121468417,,254,non veganism
2022-12-13,@Jin_Sane The UK is a bit further ahead in the Veganism department. We're still hard pressed to find vegan chocolate. It's almost non existent.,en,0,2,0,Just_Dan_R,205,1014,False,https://twitter.com/Just_Dan_R/status/1602633642425176065,,143,non veganism
2022-12-13,"Non sai mai chi si incontra sul Viale Libera Tutti...

#capraliberatutti #dirittianimali #animalsanctuary #lama #animalliberation #vegan #veganism #antispeciesism #antispecismo #liberazioneanimale #incontri #meetings https://t.co/WQ207kkyx8",it,7,20,2,capraliberatutt,599,87,False,https://twitter.com/capraliberatutt/status/1602605725532000256,"['capraliberatutti', 'dirittianimali', 'animalsanctuary', 'lama', 'animalliberation', 'vegan', 'veganism', 'antispeciesism', 'antispecismo', 'liberazioneanimale', 'incontri', 'meetings']",240,non veganism
2022-12-14,"Blocked vegetarians and effective communication, let’s talk about nonveganism. 

https://t.co/Wz5ezEBBQL",en,1,0,0,BlesiRebekah,5751,5251,False,https://twitter.com/BlesiRebekah/status/1603053958259683328,,104,non veganism
2022-12-14,"@cashandcarrots @Deathbars @thisisntatumblr @VeganRecovering vegans do all the things you listed minus respecting non vegans. veganism is not a diet. it’s a lifestyle that seeks to elimate animal abuse as far as practically possible, if you’re spreading misinformation about the industry and justifying animal abuse we aren’t gonna respect u",en,0,1,2,finn_oluna,2643,191,False,https://twitter.com/finn_oluna/status/1602981108865548289,,341,non veganism
2022-12-14,"Il latte delle mucche è fatto per i vitelli, non per gli umani. Go Vegan!!! #animalrights #vegetables #AnimaLiberAction #veganismo #veganfortheanimals #govegan #vegan #veganfood #veganlife #veganrecipes #veganism #vegani #nomilk #nomeat https://t.co/Wd4MKqBGRO",it,10,7,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1602940592367243265,"['animalrights', 'vegetables', 'AnimaLiberAction', 'veganismo', 'veganfortheanimals', 'govegan', 'vegan', 'veganfood', 'veganlife', 'veganrecipes', 'veganism', 'vegani', 'nomilk', 'nomeat']",260,non veganism
2022-12-15,"!!..Basic Boy Vegan Breakfast Alert..!!

Couldn't be bothered to put any effort or innovation into breakfast today. So reverted to a (non-)fry-up..

Also ate garlic-salted cucumber, radish &amp; tomatoes with Moroccan Hummus.(Not pictured.)

#vegan
#veganism
#crueltyfree
#plantpower https://t.co/EtGC2RElr0",en,1,1,1,LightHealing,3135,5001,False,https://twitter.com/LightHealing/status/1603286327742676993,"['vegan', 'veganism', 'crueltyfree', 'plantpower']",307,non veganism
2022-12-16,"@CuredSausage @SBakerMD Now that I’ve thoroughly debunked all your unsubstantiated claims, you can debate me over VC on veganism, if your next response is anything but accepting my debate Challenge, your blocked for wasting my time &amp; being scared to defend your non veganism.",en,0,0,0,KingScrubba,248,104,False,https://twitter.com/KingScrubba/status/1603857257808158727,,279,non veganism
2022-12-16,"NEW (NOT-SO-SURPRISING) RESEARCH ON NONVEGANISM:

""The findings demonstrate that, within the UK and US, the desire to eat meat is associated with strategies to avoid information that is likely to challenge meat consumption.""

https://t.co/9fwDueUHWd",en,11,36,0,TheVeganLeft,2904,760,False,https://twitter.com/TheVeganLeft/status/1603824820168294419,,249,non veganism
2022-12-16,"@squatchknows @criticalsfl @Eli23541052 @SBakerMD @ElwoodDogMeat Not wasting my time texting 10 different animal abusers, huge waste of time, debate me over VC or you’re blocked for being too much of a pussy to defend your non veganism.",en,0,0,2,KingScrubba,248,104,False,https://twitter.com/KingScrubba/status/1603796134102810633,,236,non veganism
2022-12-16,"@REGENETARIANISM @SBakerMD I’ve offered multiple times to debate you and baker over VC, and you both run away because you clearly know you can’t defend your non veganism, typical animal abusers",en,0,1,1,KingScrubba,248,104,False,https://twitter.com/KingScrubba/status/1603754842215878657,,193,non veganism
2022-12-16,"@GalHibernia @thisisntatumblr @VeganRecovering The very fact you have to take artificial supplements means that veganism is in itself a nutritionally deficient diet!!

How do you get your creatine? And heme iron? (Non heme iron from plants is less bio-available)

Humans are omnivores. Do you deny your evolutionary biology?",en,0,0,1,cashandcarrots,1476,1685,False,https://twitter.com/cashandcarrots/status/1603631587824140289,,324,non veganism
2022-12-17,"Induisti e buddisti non mangiano carne. Perché no? Perché sanno che anche negli animali c'è atman, il soffio divino.  Luise Rinser  #vegetables #animalrights #govegan #vegan #veganfood #veganlife  #veganrevolution #vegani #veganism #veganitalia #Plantbased #crueltyfree #buddha https://t.co/PgFVWbtAYI",it,4,10,0,gianni_runco,1157,2173,False,https://twitter.com/gianni_runco/status/1604033352323026944,"['vegetables', 'animalrights', 'govegan', 'vegan', 'veganfood', 'veganlife', 'veganrevolution', 'vegani', 'veganism', 'veganitalia', 'Plantbased', 'crueltyfree', 'buddha']",301,non veganism
2022-12-18,"Vitamin B12 -Non absorption occus  when there is a lack of intrinsic factor which is a special protein found in the stomach.
Also non absorption in- sprue, intestinal parasites, veganism, pregnancy, elderly, alcohol  and heavy smoking, junk food and antacids.",en,3,11,0,LynneDMNoble1,4481,1019,False,https://twitter.com/LynneDMNoble1/status/1604578605756989442,,259,non veganism
2022-12-18,"@sgurn @yourlegalplug @Luca_chats_shit @soyboy98 @mhd25112 @Ant_Writer @KennethBarrows3 @w0rking_title To my non vegan brothers: Cut vegan men some slack. 

It's one thing to debate veganism but it's another thing to exclude or insult them for being sensitive and caring about animals, or attacking their appearance",en,0,26,1,itsdavidramms,3624,175,False,https://twitter.com/itsdavidramms/status/1604400675181445121,,315,non veganism
2022-12-18,"@Quarksare4fun If we were all vegan, we'd reduce land use by 75% as well as eliminate the intentional deaths of 80 million land animals and a trillion sea animals annually. To say that there is no moral difference between veganism and nonveganism is idiotic.",en,0,1,5,garylfrancione,16126,262,False,https://twitter.com/garylfrancione/status/1604282715313946624,,258,non veganism
2022-12-19,"The world is set up for non vegans in such a way that even the most innocuous, basic, seemingly vegan things, become problematic if you look as closely as possible, and that’s why veganism is to the extent that is, “practicable and possible”. #Vegan ☯️🐙🌱",en,3,44,3,vegan_front,22634,15727,False,https://twitter.com/vegan_front/status/1604960762510069762,['Vegan'],254,non veganism
2022-12-19,"@peter_cherian @PathreSidhesh The vast majority of those advocates you mention were meat eaters before they embraced Veganism, really dilutes you non argument.",en,0,0,0,Rev0lvingDoor,1187,1143,False,https://twitter.com/Rev0lvingDoor/status/1604852054870339590,,159,non veganism
2022-12-19,"@th3awkwardvegan I get it, I'm so tired of the five typical questions that we get from non vegans and they think they're so novel!
I love meat, veganism is expensive, lions eat meat, plants have feelings, etc.",en,0,21,4,DrFarazHarsini,9855,556,False,https://twitter.com/DrFarazHarsini/status/1604684444174274560,,209,non veganism
2022-12-20,"@KenFarmerTV Multiple things can be true at once, It doesn't have to be one or the ohter. Yes, you did try &amp; discredit my religious beliefs. And yes I did highlight the hypocrisy in your veganism. One doesn't mean the other didn't happen &amp; also doesn't mean I don't debate with non vegans.",en,0,0,1,vee_gang,9296,5055,False,https://twitter.com/vee_gang/status/1605255185768775680,,297,non veganism
2022-12-21,"She says she doesn't give a shit as long as I make sure to get enough protein (which I wasn't doing even as a non vegan), and tbh she was far more annoyed by my wine and chocolate consumption than my veganism. I think most omnis are of the opinion that they are super healthy",en,0,8,2,helen_something,2075,4207,False,https://twitter.com/helen_something/status/1605516421240422400,,275,non veganism
2022-12-22,@ERA404MUSIC @Nakam1492 Veganism isn’t a diet!!!! It’s literally avoiding exploitation of non human animals as much as possible and practicable. Non-veganism by definition is literally using animals when you don’t need to.,en,0,2,1,ItsNotGivingX,1082,305,False,https://twitter.com/ItsNotGivingX/status/1606045703951863817,,222,non veganism
2022-12-22,"@realScottMcAlba If you want the truth here it is.  Every single diet has their pros and cons.  No diet out there is perfect.  That's because you have to treat it like a lifestyle not a quick fix.  Here is a non vegan, non biased view on veganism from a personal trainer.

https://t.co/AQgxBgnNRZ",en,0,0,1,Charles___Raven,490,436,False,https://twitter.com/Charles___Raven/status/1605963643505590274,,296,non veganism
2022-12-22,@CarnivoreIs since veganism is about eliminating the consumption of animal products it doesnt include eliminating the consumption of non animal products,en,0,0,1,JasonBerger1,465,2445,False,https://twitter.com/JasonBerger1/status/1605811381193756672,,152,non veganism
2022-12-23,"@QuarkQuent We've been hunting and eating a lot of eggs and honey since we came down from the trees.
Replacing meat with milk and cheese was a recent innovation in some cultures, that's close enough biologically.
If veganism was possible, some culture would have tried it, but non did.",en,0,0,0,t_a_w,455,220,False,https://twitter.com/t_a_w/status/1606402211134701568,,285,non veganism
