date,tweet,lang,retweetCount,likeCount,replyCount,username,user_followersCount,user_friendsCount,verifiedStatus,tweet_url,hastags,chr_count,topic
2022-11-11,@nic__carter @PloverStables i mean you did needlessly insult him for his veganism and effective altruism so don’t act like its so farfetched that you are biased against him for other reasons,en,0,0,1,washtradingnfts,248,482,False,https://twitter.com/washtradingnfts/status/1591208528890408960,,190,veganism
2022-11-11,Praying god cures my veganism because I’m so sick of this shit 🙏,en,0,1,1,lil_bones_,314,238,False,https://twitter.com/lil_bones_/status/1591207249078153217,,64,veganism
2022-11-11,"#Ecclesiastes 3:19-21
They are just the same spirits, and humans have no advantage over animals.(Omitted) Who can say that the human spirit rises above and the animal spirit falls below the earth?
#GoVegan #vegetarian #Veganism #jesus #god #christ  #plantbased #Holybible #vegan",en,0,0,0,Animal_Posting,1326,1224,False,https://twitter.com/Animal_Posting/status/1591205809601404928,"['Ecclesiastes', 'GoVegan', 'vegetarian', 'Veganism', 'jesus', 'god', 'christ', 'plantbased', 'Holybible', 'vegan']",278,veganism
2022-11-11,"@AdrianMorvik @AlpacaAurelius My statement could be wrong, but saying that cows come from the Buffalo makes no difference on it IMO.

In India are sacred, so yeah, maybe there cows would thrive. Said that, my overall point is that veganism is not aware that farm animals live because its consumption",en,0,0,1,llorenspujol,204,548,False,https://twitter.com/llorenspujol/status/1591204622508896256,,299,veganism
2022-11-11,Trump's former doctor lashes out at vegan meat. #donaldtrump #ronnyjackson #vegan #veganmeat #veganism #vegantiktok #davidpakman #foryoupage https://t.co/mDhaj0Wmpn,en,3,12,2,davidpakmanshow,120086,130,False,https://twitter.com/davidpakmanshow/status/1591204273391800321,"['donaldtrump', 'ronnyjackson', 'vegan', 'veganmeat', 'veganism', 'vegantiktok', 'davidpakman', 'foryoupage']",164,veganism
2022-11-11,"@Ace_Lets_Go @JesusOfNature @MarinYangGang @itsdavidramms And I do have a personal beef with the hardened attitude of veganism, because even though you may not mean to, you could be doing someone harm.",en,0,0,2,JayneKimlee,280,288,False,https://twitter.com/JayneKimlee/status/1591202484831555590,,201,veganism
2022-11-11,@engIandsrose mhm!! not everyone is fortunate enough to practice veganism like he is,en,0,1,0,m3ganlane,221,205,False,https://twitter.com/m3ganlane/status/1591200329705873408,,84,veganism
2022-11-11,@SarkySage2 @PeterDutton_MP A potato eating a sausage? Veganism gone militant?,en,0,2,0,HerschKrstowski,2675,3761,False,https://twitter.com/HerschKrstowski/status/1591199450831388672,,78,veganism
2022-11-11,"@Aella_Girl Bestiality is wrong. There are no universal rights or wrongs, it all depends on the culture and the time frame. As long as a majority agree that something is wrong,  then it's wrong. It's really simple, there's no need to complicate it with veganism or ontology",en,0,1,0,roisbelh,796,788,False,https://twitter.com/roisbelh/status/1591197330803691520,,273,veganism
2022-11-11,"@MermaidsPurseJ @GeorgeMonbiot I have been vegan for more than 20 years and eat plant based. BTW, as I am sure some folks will let you know, veganism isn't a diet, it's an ethical position.",en,0,1,1,PhilipMPowell,410,691,False,https://twitter.com/PhilipMPowell/status/1591191290737471488,,189,veganism
2022-11-11,Al Cowpone &amp; The Moofia Gang by @LTCartoons #capone #alcapone #cow #cows #butchers #vegan #veganism #meat #humor #comics #cartoons #funny #offbeat #LTCartoons https://t.co/BUg1rwGfuT,en,0,2,0,GSWSyndicate,7856,6877,False,https://twitter.com/GSWSyndicate/status/1591190035210043392,"['capone', 'alcapone', 'cow', 'cows', 'butchers', 'vegan', 'veganism', 'meat', 'humor', 'comics', 'cartoons', 'funny', 'offbeat', 'LTCartoons']",186,veganism
2022-11-11,That is cruel what a terrible thing to do. Bastards. #veganism #vegetarian #AnimalWelfare,en,0,0,0,PommyTikka,1370,1392,False,https://twitter.com/PommyTikka/status/1591189342093185025,"['veganism', 'vegetarian', 'AnimalWelfare']",89,veganism
2022-11-11,"This seems like a serious freudian slip to me. 

First you want to push the ignorant lies that are Veganism. 

But now you are trying to shame people to not eat meat becasue of Beastiality.... 🤔

Sounds like someone had a bad experience on their trip to Tijuana if you ask me.",en,1,12,3,VinnyVinny6644,3209,3608,False,https://twitter.com/VinnyVinny6644/status/1591188931038650382,,276,veganism
2022-11-11,"@Aella_Girl Increasingly popular, regenerative farming of ruminant animals is more aligned with nature and arguably less cruel to animals than being vegan.Veganism requires monocrop farming. This destroys animals, their habitats, and the soil, uses toxic fertilizers, herbicides &amp; pesticides.",en,1,19,1,Indianataxpros,507,1404,False,https://twitter.com/Indianataxpros/status/1591188821320040448,,296,veganism
2022-11-11,Herschel Walker is to Fatherhood what Jeffrey Dahmer is to Veganism!!!,en,0,0,0,CowieKaunweigh,2028,2106,False,https://twitter.com/CowieKaunweigh/status/1591186735643656193,,70,veganism
2022-11-11,@TakeThatNurses Can you condescendingly add some points about Veganism? That might help.,en,0,2,1,Morgan_le_Von,304,950,False,https://twitter.com/Morgan_le_Von/status/1591186467120099329,,88,veganism
2022-11-11,"@MichaelRosenYes Not exactly. It was Prof Jim Lloyd in the Bull, by Ambridge standards definitely a cosmopolitan, but the reference was to a Proustian sense of time. No news yet on whether the Bull sells tofu burgers but veganism is popular in the village(see Kate Aldridge, Mia Grundy)",en,0,2,0,kmflett,11931,3804,False,https://twitter.com/kmflett/status/1591181227167715328,,286,veganism
2022-11-11,"@APieceOfMind4 @itsdavidramms It’s not a personal attack- though I am criticizing the attitude of the guy in the OP, and all who think like him. You see, I never should have had the health issue in the first place; the reason I had it was due to radical, closed minded, wrong thinking that underlays veganism",en,0,0,1,JayneKimlee,280,288,False,https://twitter.com/JayneKimlee/status/1591181211229360128,,308,veganism
2022-11-11,"Amazing, Dr Harsini. Bang on the money!

#veganism #plantbased our future.",en,0,6,1,RMcavee,725,1210,False,https://twitter.com/RMcavee/status/1591179661694087168,"['veganism', 'plantbased']",74,veganism
2022-11-12,"Attention: we have an update on the definition of veganism. I’m sorry to say, many of us have been demoted to vegetarian. 🤷‍♀️ https://t.co/AWdFPwBCIW",en,18,383,99,mollyelwood,4387,4888,False,https://twitter.com/mollyelwood/status/1591580964505161729,,150,veganism
2022-11-12,@Tori_got_moxie I say this all the time. Veganism is largely about the health of nonhumans. Though ideally people understand that liberation for all is what we should be working for.,en,0,2,1,thevegdoc,1209,156,False,https://twitter.com/thevegdoc/status/1591577221537615872,,182,veganism
2022-11-12,Ready to go Plant Based? #GoVegan #GlobalHeating #ClimateCrisis #Vegan #Covid #ClimateChange #OceanProtectionLeague #GenZEmergency #OceanProtectionLeagueGallery #Kindness #Pandemic #veganfood #plantbased #veganism #veganlifestyle #crueltyfree #sustainability https://t.co/opExLJ0OgU,en,0,1,0,OceanProtectL,485,1007,False,https://twitter.com/OceanProtectL/status/1591577084362510337,"['GoVegan', 'GlobalHeating', 'ClimateCrisis', 'Vegan', 'Covid', 'ClimateChange', 'OceanProtectionLeague', 'GenZEmergency', 'OceanProtectionLeagueGallery', 'Kindness', 'Pandemic', 'veganfood', 'plantbased', 'veganism', 'veganlifestyle', 'crueltyfree', 'sustainability']",282,veganism
2022-11-12,@neilmjohnson Lots of people have random health issues after going veganism. Dunno how you can rule it out.,en,0,0,2,deanondraft,3821,385,False,https://twitter.com/deanondraft/status/1591575832627408896,,107,veganism
2022-11-12,"@RiMcD @itsdavidramms I don't think there are correct answers.
I just think veganism is actually for the benefit of humans not animals.
That doesn't mean its wrong or a bad thing.
Just that it doesn't lead to less suffering for farm animals",en,0,0,0,thought4day2,425,574,False,https://twitter.com/thought4day2/status/1591575113102950400,,240,veganism
2022-11-12,"@ErikVoorhees Sure that's why we have so many vegan start ups and that's why vegan products boom more and more every year. lol
We are the future! No lies and bs will stop us.
#GoVegan #vegan #veganism",en,0,4,0,vegan_v_vegan,5499,5328,False,https://twitter.com/vegan_v_vegan/status/1591574983553196034,"['GoVegan', 'vegan', 'veganism']",200,veganism
2022-11-12,"🙃♥️

I jiggled and brought back bread. I'm cheating on #veganism because I'm broke folk. 🥹

But it's vegetarian so...I don't feel so bad lol

A bitch gotta eat.",en,0,0,0,starr88813,222,367,False,https://twitter.com/starr88813/status/1591574316424261633,['veganism'],160,veganism
2022-11-12,@deanondraft Lol no way veganism is the reason,en,0,1,1,neilmjohnson,3367,327,False,https://twitter.com/neilmjohnson/status/1591573197350133766,,46,veganism
2022-11-12,Veganism saved her life and now she makes a living from it https://t.co/Zk76bGlnch,en,0,0,0,Magnum_Hermosa,219,435,False,https://twitter.com/Magnum_Hermosa/status/1591570669136973824,,82,veganism
2022-11-12,"When you’re the only vegan in your family 😂

By jhoumous on Tumblr #vegan #veganism #veganhumor https://t.co/YpkDaXQXVb",en,0,3,0,Phoenixs_Flame_,2647,1511,False,https://twitter.com/Phoenixs_Flame_/status/1591570247672549377,"['vegan', 'veganism', 'veganhumor']",119,veganism
2022-11-12,"#Veganism is a widely popular form of life and it has multiple #benefits! While most choose a vegan lifestyle for #ethical reasons, there are plenty of healthy benefits to joining the cause. Click here to read more! 
https://t.co/sDAmF7bBBq",en,1,1,0,HFRevolution,1489,29,False,https://twitter.com/HFRevolution/status/1591566508811059200,"['Veganism', 'benefits', 'ethical']",240,veganism
2022-11-12,@fruitymuncher @0xlitework @ErikVoorhees @naval Saying veganism benefit the environment/world is very very arrogant at least.,en,0,0,0,yangleicq,461,1393,False,https://twitter.com/yangleicq/status/1591566169550778368,,125,veganism
2022-11-12,"@zebulgar this may be more evidence to prove that this whole persona was a sham. the gaming, veganism, all of it...just a persona?",en,0,9,0,seq23,2212,3868,False,https://twitter.com/seq23/status/1591564089066938369,,130,veganism
2022-11-12,"@fruitymuncher @0xlitework @ErikVoorhees @naval I am not against veganism but have to point out vaganism is very much western privilege yet vegans can’t realize it, instead they double down on “vegans benefiting humanity&amp;earth” moral superiority which is further more repulsive. I am very omnivore but still triggered by this.",en,0,0,1,yangleicq,461,1393,False,https://twitter.com/yangleicq/status/1591563947202969600,,330,veganism
2022-11-12,@ErikVoorhees Veganism is a controlled opposition movement. OG vegetarians know.,en,0,1,1,superfluous_man,401,193,False,https://twitter.com/superfluous_man/status/1591563819767451650,,80,veganism
2022-11-12,"@the_corvidae -who may have otherwise been big supporters of the movement, had they not been treated like trash for being unable to do veganism „perfectly”.",en,0,0,1,FailSandwichOwO,355,4999,False,https://twitter.com/FailSandwichOwO/status/1591562295041462272,,156,veganism
2022-11-12,"A much better strategy, IMO, than trying to get more people to convert to veganism. In the long run it can shift more people to plant-based diets anyway, since they'll realize they don't miss meat/dairy that much. (P.S. yes I know veganism is more than a diet, don't @me) https://t.co/HUtq3BaEi3",en,0,5,0,michaelmhughes,4793,3494,False,https://twitter.com/michaelmhughes/status/1591562268529287169,,295,veganism
2022-11-12,"@the_corvidae i was agreeing with you though...?
i was trying to demonstrate how the combination of ableism and inflexibility/intolerance to anyone who isn't doing veganism „correctly” ends up being super counterproductive and driving away people-",en,0,0,1,FailSandwichOwO,355,4999,False,https://twitter.com/FailSandwichOwO/status/1591561953256042497,,247,veganism
2022-11-12,"Decolonizing veganism—overturning its whitewashed history—is a critical act of resistance. #Progressive #evolved 
We do not need to murder the other animals to live a healthy lifestyle. https://t.co/hx0arGehlV",en,1,0,0,speciesamused,1492,2408,False,https://twitter.com/speciesamused/status/1591560893917458432,"['Progressive', 'evolved']",209,veganism
2022-11-12,that racist person who did the beans and cucumber on toast to show veganism was affordable then defended their use of the n word was a wild time tbh,en,0,4,2,robcryptx,6142,624,False,https://twitter.com/robcryptx/status/1591560189777711106,,148,veganism
2022-11-12,Fact check:  True.  At least veganism took a hit.,en,0,2,0,PezeshkiCharles,3762,1110,False,https://twitter.com/PezeshkiCharles/status/1591558448646234113,,49,veganism
2022-11-12,@the_jason_lee Remember info veganism / the information diet? https://t.co/ZUqMf0PqDK,en,0,1,0,sayhar,2711,4930,False,https://twitter.com/sayhar/status/1591556252731056128,,85,veganism
2022-11-12,"@CorradoStar @JBianco215 @LegoLas44941816 Never mentioned veganism. My argument was about putting too much stock in a narrative of ""meat"" being unhealthy despite extremely limited evidence of that.",en,0,0,1,CopyOfOne,3417,3859,False,https://twitter.com/CopyOfOne/status/1591553449941950464,,197,veganism
2022-11-12,"@angryprincess33 @peggy0242 @Michell33650674 I sense a bias AGAINST vegans is the source of your pride, rather than eating meat. Maybe you see it as a privilege they’re rubbing in your face? Like being vegan is a luxury? Maybe you’re falsely attributing true grievances to veganism?",en,0,0,1,Sherylbug6,396,610,False,https://twitter.com/Sherylbug6/status/1591552471071080448,,282,veganism
2022-11-12,@LPCapitalChi Veganism isn't actually healthy.,en,0,2,0,BIT_PIP,751,1501,False,https://twitter.com/BIT_PIP/status/1591550864464150528,,46,veganism
2022-11-12,"im leaving veganism, buying a car and fucking an oil prince this week you will see",en,0,19,3,seokjinbbl,2019,1991,False,https://twitter.com/seokjinbbl/status/1591549662837760003,,82,veganism
2022-11-12,"My also vegan sandwich.🌱🌻🌱

Yum so full of color.🌈

You are what you eat.🥰

#veganism #vegan #veganlife #food https://t.co/yGkH7DGTTX",en,0,4,1,JoinsonStar,702,636,False,https://twitter.com/JoinsonStar/status/1591549213292527617,"['veganism', 'vegan', 'veganlife', 'food']",133,veganism
2022-11-12,"Vegan egg fried rice with veg. 

cals 283

#weightloss #veganism #food https://t.co/DRyrR2TlVt",en,1,6,2,FaithVegans,541,754,False,https://twitter.com/FaithVegans/status/1591548591419555842,"['weightloss', 'veganism', 'food']",94,veganism
2022-11-12,"@mark_lynas @GeorgeMonbiot 
""those of us who have advocated veganism have allowed the champions of cruel, destructive, famine-inducing meat farming to prevail."" https://t.co/GQ9kcXKlmw",en,0,0,1,WAPFLondon,16789,351,False,https://twitter.com/WAPFLondon/status/1591548330068348928,,184,veganism
2022-11-12,"@denbeau24 Lifestyle isn't necessarily a marketing term. In French it would translate to ""mode de vie"". Veganism isn't that in my opinion. When are morals a lifestyle?",en,0,0,1,AquafabaMcGee,10977,5275,False,https://twitter.com/AquafabaMcGee/status/1591544876671328258,,167,veganism
2022-11-13,"first of all, i'm never leaving unless they literally shut down the site bc.........

secondly - bets on her making 'what if' arguments about veganism and slavery at some point? bc i'm betting it's a v good chance https://t.co/gQXfWfmY2b",en,1,24,3,collectdust,3319,910,False,https://twitter.com/collectdust/status/1591943728557862912,,237,veganism
2022-11-13,"I think whether it is important to pursue a more love-based choice and a #peaceful society, not whether #God allows meat to be eaten.
Because eating meat in modern times is just a greed.
#AnimalRights is a #spirit of strong #altruism.
#GoVegan #HolySpirit #Catholic #Veganism",en,0,0,0,Animal_Posting,1326,1224,False,https://twitter.com/Animal_Posting/status/1591941715094802432,"['peaceful', 'God', 'AnimalRights', 'spirit', 'altruism', 'GoVegan', 'HolySpirit', 'Catholic', 'Veganism']",275,veganism
2022-11-13,Veganism is funny considering our people are deadass cannibals,en,0,0,0,loofyfisherman,5256,4577,False,https://twitter.com/loofyfisherman/status/1591941394016657408,,62,veganism
2022-11-13,"If you're going to require ethical purity, then you must provide workable options. 

Hate Uber? Be your disabled friend's ride share whenever they need it. 

Demand veganism? Show up to your ND comrade's house with recipes that are as accessible as their safe foods.",en,0,14,1,AuthorConfusion,16002,764,False,https://twitter.com/AuthorConfusion/status/1591939278291992578,,266,veganism
2022-11-13,"@AutismCapital Sam is an ""altruistic entrepreneur"" who lives modestly in his $39.5 million condo, while feigning veganism.

Hope he squeals like the little piggy he is. 

And when he does, it's going to take down a Presidency and foil the theft of our democracy. https://t.co/vsqdBnF3pG",en,0,4,2,VivaRepublica,1409,1199,False,https://twitter.com/VivaRepublica/status/1591937759228616704,,286,veganism
2022-11-13,"@ColbyBallowe @garylfrancione I see non Veganism as a moral inconsistency that otherwise caring people need to come to grips with on an individual level. It is misunderstanding vegan advocacy to accuse vegans of being “judgmental” toward non vegans. We judge the act, not the person.",en,0,1,1,MacVegan,2567,442,False,https://twitter.com/MacVegan/status/1591933363383853061,,283,veganism
2022-11-13,"@suurrrahh @IbbieSmalls @lp_mitchell2 @blavescoltd @NBCNews What year were you born? I remember a time when environmentalists largely ignored veganism as a way to solve climate change. Anti human agendas don't pop out of studies with ""credible"" sources (funded by whoever has an agenda) It's observation of a long period of time. I can't...",en,0,0,1,Misha8989,329,965,False,https://twitter.com/Misha8989/status/1591932894783889408,,340,veganism
2022-11-13,"@ThelastStyleb16 @FHickens Ther ARE cruelty free perfumes, make up, meds and many other personal products out there, try harder, do some research, learn what Veganism is. Bye 👋",en,0,0,1,TheresaZ2019,974,741,False,https://twitter.com/TheresaZ2019/status/1591930289030565888,,176,veganism
2022-11-13,@veganfitnessric I actually save $900 a month since I stopped being vegan... I no longer need therapy supplements or prescription drugs. Veganism is very expensive.,en,0,2,3,punkaste,661,401,False,https://twitter.com/punkaste/status/1591929470482788352,,164,veganism
2022-11-13,i have always had (getting personal here) slow bowels &amp; the heavily processed food i was eating just made things so much worse. i was vegan for over 5 years &amp; it meant a lot to me. in no way am i bashing veganism. it just ended up not working for me,en,0,14,1,cobwebkitten,30812,959,False,https://twitter.com/cobwebkitten/status/1591928261931859968,,257,veganism
2022-11-13,"Since the logic of veganism is unassailable, it’s critics have to resort to logical fallacies. Ad hominem and guilt by association are probably the top two",en,0,1,0,RealLiteSleepur,987,1013,False,https://twitter.com/RealLiteSleepur/status/1591927305303384064,,155,veganism
2022-11-13,@0xfoobar lmao methamphetamine veganism,ht,0,0,0,_AndyDee_,295,115,False,https://twitter.com/_AndyDee_/status/1591927273124663296,,39,veganism
2022-11-13,breaking veganism was def not an easy decision for me. like i cried the first time i had chicken again bc i felt so bad about it. but honestly i feel so much better. i was losing too much weight being vegan &amp; i never felt sustained for more than 30 minutes after eating :(,en,1,83,6,cobwebkitten,30812,959,False,https://twitter.com/cobwebkitten/status/1591927153142435840,,276,veganism
2022-11-13,Murica has the highest meat consumption per capita in the world and is the fattest in the world but now veganism is apparently the cause of all mantits kek,en,0,12,2,CryptoCronkite,26053,1054,False,https://twitter.com/CryptoCronkite/status/1591923406412599296,,155,veganism
2022-11-13,"@amiris_brown There are different kinds of vegans.

For example when I first got into veganism it was know where your food comes from. There were vegans that ate meat (natural death), fried foods &amp; dairy but this was also back when vegans didn't normally eat soy (2002).
https://t.co/iPQCqtmDu1 https://t.co/9Q6J79Nzxt",en,0,1,1,Z0M8I3D,1288,954,False,https://twitter.com/Z0M8I3D/status/1591923027805147140,,322,veganism
2022-11-13,@krugermacro @CryptoCronkite Veganism,es,0,0,1,0xfiurf,1080,1648,False,https://twitter.com/0xfiurf/status/1591921990134566912,,37,veganism
2022-11-13,Veganism won’t last. As the CO2 levels are reduced so the crop failures will increase,en,0,0,0,Taylod61,1778,1291,False,https://twitter.com/Taylod61/status/1591921758101450752,,85,veganism
2022-11-13,"So with this FTX thing we have crypto(graphically-implemented currencies), Demonrat election funding, veganism, the thing which isn't helpful to bring up, VR, Ukraine, Tony Blair, Bill Clinton...anything else we want to add to the mix?",en,0,0,3,nihiofkdi,615,797,False,https://twitter.com/nihiofkdi/status/1591919203480924162,,235,veganism
2022-11-13,Back to veganism,en,0,1,0,overealmer,509,307,False,https://twitter.com/overealmer/status/1591918446404575238,,16,veganism
2022-11-13,@itsdavidramms I'm not a vegan (although I hope to be one someday) and I have to say I think this is a silly question. Veganism isn't a religion. Of course they were vegans.,en,0,0,0,bbrucker2,3186,5003,False,https://twitter.com/bbrucker2/status/1591918415710937090,,173,veganism
2022-11-13,You are correct I took a good handlers course and the things we don't know that are allowed in processed food by the FDA before it's considered lethal to humans would make you consider complete and total Veganism aaaand you'd grow your own!,en,1,1,0,AfroDoll3x7,2174,5003,False,https://twitter.com/AfroDoll3x7/status/1591917834694979585,,240,veganism
2022-11-13,"@Retirednurse5 @ukwondering @Annamaria2427 @Son_of_Space @BrianKateman Humans ARE animals 

Veganism isn't about ""saving"" other animals 

It's about NOT HARMING them

Why do you keep pretending that if you don't harm another animal it must mean that you should harm a human child?",en,2,9,0,AnimalJustice6,2762,1654,False,https://twitter.com/AnimalJustice6/status/1591916988024381440,,280,veganism
2022-11-13,"@Padraigh45 Yep - wouldn't be surprised if they say Antifa were taking a break from veganism and doing a spot of pheasant plucking - hence the knives in their posession. Some NGOs have been calling for the NP and IFP to be banned, for a while now.",en,1,4,2,ColmanOfGuaire,6675,4687,False,https://twitter.com/ColmanOfGuaire/status/1591916921330536449,,247,veganism
2022-11-13,"not the celebs eating a goat leg on @imacelebrity 🤮🤮🤮
 #veganism #veganfood",en,1,8,2,franalicee,3301,911,False,https://twitter.com/franalicee/status/1591916752757293060,"['veganism', 'veganfood']",75,veganism
2022-11-13,"@AshtonAbrahms @vegangaze Veganism is an ideology, plant based is the diet. The majority of the ones that gave up were plant based. Supplements are a billion $ industry, they aren’t all vegan. At any given stage of life no matter the diet individuals will be deficient on any diet. Did triathlons into 50s",en,0,1,0,FarmsSunset,4182,4002,False,https://twitter.com/FarmsSunset/status/1591916548369043456,,305,veganism
2022-11-13,"that's actually a good idea tho :) a lot of people would change what they buy if they actually knew what happened to get that product :)
#veganism #vegan",en,2,7,1,franalicee,3301,911,False,https://twitter.com/franalicee/status/1591916384199770113,"['veganism', 'vegan']",153,veganism
2022-11-13,"carnism and anti veganism and animal abuse and an actual holocaust down everyones throats &amp; actual knives across innocent sentient beings throats...you're going to be in for a bit of a wild ride from the other side, so ya, NO, I wont be silent about this, animal abusers!!!🤡🤠",en,0,0,0,_Vegangelism,929,1359,False,https://twitter.com/_Vegangelism/status/1591915085035110400,,279,veganism
2022-11-13,@LukeKingma @AnimalJustice6 @BrianKateman Link the research that conclusively shows that reducetarianism is more effective than promoting veganism.,en,0,2,0,Junefoox,516,422,False,https://twitter.com/Junefoox/status/1591914916428107777,,147,veganism
2022-11-13,"*5 mins of me talking about my vegan+animal rights work* 
""you just talked about veganism long enough that we dont ever need to talk about it again"" 

well actually you still aren't vegan and speciesism hasn't been abolished yet so..buckle in...as long as you non vegans shove--&gt;",en,1,14,0,_Vegangelism,929,1359,False,https://twitter.com/_Vegangelism/status/1591914444053184512,,282,veganism
2022-11-14,"@NPR An reduction of slaughter for foodis a good thing as many people will never forego meat. The usage of animal byproducts, wearing animal clothing, etc will still be an issue.
I fear many people will continue their inhumane treatment of animals. Veganism is the only ethical choice",en,1,4,1,Magnum_Farce,206,253,False,https://twitter.com/Magnum_Farce/status/1592304804872990720,,284,veganism
2022-11-14,@BeatTheCult @Renevelation So I should pre-face my thoughts by saying there is absolutely nothing with the choice of being Vegan itself. What I do have a problem with is certain Vegans who basically treat Veganism as a religion and preach this shit to others like it was gospel truth without any facts.,en,0,4,2,Andrew381978,1693,1866,False,https://twitter.com/Andrew381978/status/1592304705061126146,,302,veganism
2022-11-14,Veganism killed FTX 100%,en,1,48,3,PARABOLIT,86602,1385,False,https://twitter.com/PARABOLIT/status/1592304537075077120,,24,veganism
2022-11-14,@jackwat58908605 Lol I'm just repeating what they tell me pretty much every time I bring up veganism.,en,0,0,1,k_sudborough,1038,2488,False,https://twitter.com/k_sudborough/status/1592302267633664000,,101,veganism
2022-11-14,"@beverleyturner A more salient discussion is whether veganism (not a diet) yields the most good and least harm compared with the carnist philosophy and way of life. There are many great people to learn from, but I'd first recommend consulting Dr. Will Tuttle, author of The World Peace Diet.",en,0,3,0,Vegan_Bobcat,219,548,False,https://twitter.com/Vegan_Bobcat/status/1592302014167650305,,291,veganism
2022-11-14,Ready to #GoVegan? #GlobalHeating #ClimateCrisis #Vegan #Covid #ClimateChange #OceanProtectionLeague #GenZEmergency #OceanProtectionLeagueGallery #Kindness #Pandemic #veganfood #plantbased #veganism #veganlifestyle #crueltyfree #sustainability https://t.co/Zb3uApnmvu,en,2,2,0,OceanProtectL,485,1007,False,https://twitter.com/OceanProtectL/status/1592301859007758338,"['GoVegan', 'GlobalHeating', 'ClimateCrisis', 'Vegan', 'Covid', 'ClimateChange', 'OceanProtectionLeague', 'GenZEmergency', 'OceanProtectionLeagueGallery', 'Kindness', 'Pandemic', 'veganfood', 'plantbased', 'veganism', 'veganlifestyle', 'crueltyfree', 'sustainability']",267,veganism
2022-11-14,"Tw// severed leg? Of an ostrich ?

This is enough to make me consider veganism for five minutes",en,0,1,0,SelinaMangos,330,280,False,https://twitter.com/SelinaMangos/status/1592301337639030785,,95,veganism
2022-11-14,"Exactly this.

Veganism is a justice movement fought on behalf of the voiceless victims. And justice isn't something we dip in and out of like a diet or an exercise routine.

If we get that it's about injustice, we stop adding to the injustice. Period.",en,9,17,0,InfiniteRadar,2491,1583,False,https://twitter.com/InfiniteRadar/status/1592300926072934400,,252,veganism
2022-11-14,Preparing for the holiday? Praise God through your veganism this Thanksgiving!  https://t.co/VZIwneCaiX #christianvegan via @@AllCreaturesOrg,en,2,3,0,AllCreaturesOrg,444,140,False,https://twitter.com/AllCreaturesOrg/status/1592299809226248192,['christianvegan'],141,veganism
2022-11-14,yes someone died and did make me the president of veganism.,en,1,60,3,tyrathetaurus,24400,933,False,https://twitter.com/tyrathetaurus/status/1592298035819995136,,59,veganism
2022-11-14,"VEG3 was trained on thousands of examples of successful marketing copy from vegan businesses to create an #ArtificialIntelligence tool that deeply understands veganism and creates desirable, branded content.

#veg3 #tool 

https://t.co/RK1F2unukh",en,0,0,0,richardkimphd,4675,5027,False,https://twitter.com/richardkimphd/status/1592297815749070848,"['ArtificialIntelligence', 'veg3', 'tool']",246,veganism
2022-11-14,"@NkedPhotography @k_sudborough @wolfmonkey10 Again, I’m not intending to debate veganism. I simply disputed your misinformation.  

I’m smart enough to realize I’m not converting you. So why fight? You seem to enjoy the art of fighting. Best of luck.",en,0,1,0,nycpix,897,754,False,https://twitter.com/nycpix/status/1592297404975681537,,250,veganism
2022-11-14,@d_rakowski @RyanJMarotta “Veganism is the sad result of a morally corrupt mind. Reconsider your life.” Ron Swanson https://t.co/j9hVykzoHL,en,0,2,0,kevin_ganey,461,523,False,https://twitter.com/kevin_ganey/status/1592296800631017472,,139,veganism
2022-11-14,"@wazgriflimerick @_AnimalAdvocate @AnimalsCount @rickygervais @domdyer70 @PeterEgan6 @Protect_Wldlife @hilltopgina @GeorgeMonbiot @NickTaylorLLB @Veganella_ @ChrisGPackham @RobRobbEdwards @marcthevet @RebelsAnimal @ARCrusade @JohnOberg @AmyRoseKathryn @DeborahMeaden @DogDeskRadio @Jura_Harris @Animal_Watch &amp; food prep. I’ve explained veganism to her many times, but sometimes she comes back from the supermarket, makes what Ive asked her to make for dinner, &amp; then find that she couldn’t get the brand of an ingredient I’ve asked for and instead use one with egg or something else in it",en,0,0,1,TrophyXpose,10825,2659,False,https://twitter.com/TrophyXpose/status/1592296159879790592,,596,veganism
2022-11-14,"Hey everyone! You know I love fostering great convos and a good friend of mine @Renevelation wrote a thought provoking article on veganism.

Are you a vegan?

If not, would you become vegan?

Check out his article here:

https://t.co/79mXWNUxCv",en,3,16,19,BeatTheCult,25145,2430,False,https://twitter.com/BeatTheCult/status/1592291925071396864,,244,veganism
2022-11-14,"@SBakerMD Veganism | Ideological Possession | https://t.co/ne7umTimrk ?
vd saf fdsa",it,0,0,0,jlindsay,1086,60,False,https://twitter.com/jlindsay/status/1592291039326646272,,83,veganism
2022-11-14,@PstafarianPrice Same reason people like to shit on vegans/veganism; fear of and pre-empting moral judgement/inferiority.,en,0,1,0,Acelaotzen,330,2363,False,https://twitter.com/Acelaotzen/status/1592290392179101697,,121,veganism
